time_s,current_A,voltage_V
3437.98999999999,109.3458,3.364755
3438.98999999999,109.3557,3.364702
3439.98999999999,109.3712,3.364702
3440.98999999999,109.3688,3.364755
3441.98999999999,109.3706,3.364755
3442.98999999999,109.3452,3.364755
3443.98999999999,109.3669,3.364808
3444.98999999999,109.3489,3.364808
3445.98999999999,109.344,3.364808
3446.98999999999,109.3626,3.364861
3447.98999999999,109.3582,3.364861
3448.98999999999,109.3576,3.364861
3449.98999999999,109.3545,3.364915
3450.98999999999,109.3402,3.364915
3451.98999999999,109.3619,3.364915
3452.98999999999,109.3576,3.364915
3453.98999999999,109.3626,3.364861
3454.98999999999,109.3483,3.364915
3455.98999999999,109.3657,3.364968
3456.98999999999,109.357,3.364915
3457.98999999999,109.344,3.364968
3458.98999999999,109.352,3.365022
3459.98999999999,109.3551,3.365022
3460.98999999999,109.3657,3.364968
3461.98999999999,109.3502,3.365022
3462.98999999999,109.3564,3.365022
3463.98999999999,109.3576,3.365022
3464.98999999999,109.3396,3.365022
3465.98999999999,109.3483,3.365075
3466.98999999999,109.3545,3.365128
3467.98999999999,109.3564,3.365075
3468.98999999999,109.3483,3.365075
3469.98999999999,109.3235,3.365128
3470.98999999999,109.3458,3.365128
3471.98999999999,109.352,3.365128
3472.98999999999,109.3508,3.365128
3473.98999999999,109.3241,3.365182
3474.98999999999,109.352,3.365128
3475.98999999999,109.3514,3.365182
3476.98999999999,109.3334,3.365182
3477.98999999999,109.3458,3.365182
3478.98999999999,109.3626,3.365235
3479.98999999999,109.3452,3.365235
3480.98999999999,109.3564,3.365235
3481.98999999999,109.3502,3.365235
3482.98999999999,109.3446,3.365235
3483.98999999999,109.3359,3.365288
3484.98999999999,109.3446,3.365288
3485.98999999999,109.3557,3.365288
3486.98999999999,109.3551,3.365342
3487.98999999999,109.3626,3.365395
3488.98999999999,109.3477,3.365395
3489.98999999999,109.3396,3.365342
3490.98999999999,109.3762,3.365395
3491.98999999999,109.3452,3.365342
3492.98999999999,109.3247,3.365395
3493.98999999999,109.3241,3.365395
3494.98999999999,109.344,3.365395
3495.98999999999,109.3409,3.365449
3496.98999999999,109.3223,3.365449
3497.98999999999,109.3545,3.365449
3498.98999999999,109.3502,3.365395
3499.98999999999,109.3167,3.365449
3500.98999999999,109.3353,3.365502
3501.98999999999,109.3353,3.365449
3502.98999999999,109.3316,3.365502
3503.98999999999,109.3415,3.365449
3504.98999999999,109.3154,3.365555
3505.98999999999,109.3297,3.365502
3506.98999999999,109.3464,3.365555
3507.98999999999,109.3371,3.365555
3508.98999999999,109.3446,3.365555
3509.98999999999,109.3328,3.365609
3510.98999999999,109.3359,3.365609
3511.98999999999,109.3477,3.365609
3512.98999999999,109.3123,3.365609
3513.98999999999,109.3514,3.365609
3514.98999999999,109.3328,3.365609
3515.98999999999,109.3371,3.365662
3516.98999999999,109.3235,3.365662
3517.98999999999,109.3347,3.365609
3518.98999999999,109.3402,3.365662
3519.98999999999,109.3285,3.365716
3520.98999999999,109.321,3.365716
3521.98999999999,109.3247,3.365716
3522.98999999999,109.3328,3.365662
3523.98999999999,109.3464,3.365716
3524.98999999999,109.3278,3.365769
3525.98999999999,109.3223,3.365769
3526.98999999999,109.3483,3.365769
3527.98999999999,109.3291,3.365769
3528.98999999999,109.3154,3.365822
3529.98999999999,109.3266,3.365769
3530.98999999999,109.3303,3.365822
3531.98999999999,109.3396,3.365822
3532.98999999999,109.3037,3.365822
3533.98999999999,109.3402,3.365822
3534.98999999999,109.321,3.365822
3535.98999999999,109.321,3.365875
3536.98999999999,109.3105,3.365929
3537.98999999999,109.3483,3.365875
3538.98999999999,109.3396,3.365929
3539.98999999999,109.3334,3.365929
3540.98999999999,109.3185,3.365929
3541.98999999999,109.3415,3.365929
3542.98999999999,109.3353,3.365929
3543.98999999999,109.334,3.365929
3544.98999999999,109.3229,3.365982
3545.98999999999,109.3272,3.365982
3546.98999999999,109.3278,3.366036
3547.98999999999,109.3254,3.366036
3548.98999999999,109.3049,3.365982
3549.98999999999,109.3334,3.366036
3550.98999999999,109.3136,3.366036
3551.98999999999,109.3167,3.366089
3552.98999999999,109.321,3.366089
3553.98999999999,109.3266,3.366089
3554.98999999999,109.3012,3.366143
3555.98999999999,109.3254,3.366143
3556.98999999999,109.2975,3.366143
3557.98999999999,109.3142,3.366196
3558.98999999999,109.3111,3.366089
3559.98999999999,109.3179,3.366143
3560.98999999999,109.3154,3.366196
3561.98999999999,109.3136,3.366249
3562.98999999999,109.3421,3.366196
3563.98999999999,109.3092,3.366196
3564.98999999999,109.3099,3.366249
3565.98999999999,109.3185,3.366249
3566.98999999999,109.2993,3.366249
3567.98999999999,109.3012,3.366302
3568.98999999999,109.3303,3.366302
3569.98999999999,109.3136,3.366302
3570.98999999999,109.3142,3.366302
3571.98999999999,109.2981,3.366249
3572.98999999999,109.3055,3.366302
3573.98999999999,109.3012,3.366356
3574.98999999999,109.2975,3.366356
3575.98999999999,109.3006,3.366356
3576.98999999999,109.3111,3.366356
3577.98999999999,109.3198,3.366356
3578.98999999999,109.3285,3.366409
3579.98999999999,109.3316,3.366409
3580.98999999999,109.3167,3.366463
3581.98999999999,109.3254,3.366463
3582.98999999999,109.3136,3.366463
3583.98999999999,109.3123,3.366516
3584.98999999999,109.3136,3.366463
3585.98999999999,109.3061,3.366516
3586.98999999999,109.3012,3.366516
3587.98999999999,109.2888,3.366569
3588.98999999999,109.3086,3.366569
3589.98999999999,109.3061,3.366569
3590.98999999999,109.3161,3.366569
3591.98999999999,109.3043,3.366623
3592.98999999999,109.2944,3.366623
3593.98999999999,109.3105,3.366623
3594.98999999999,109.3092,3.366623
3595.98999999999,109.2993,3.366623
3596.98999999999,109.3086,3.366623
3597.98999999999,109.282,3.366676
3598.98999999999,109.2844,3.366676
3599.98999999999,109.3148,3.366676
3600.98999999999,109.2999,3.366729
3601.98999999999,109.3111,3.366676
3602.98999999999,109.29,3.366676
3603.98999999999,109.3117,3.366783
3604.98999999999,109.2733,3.366729
3605.98999999999,109.3099,3.366783
3606.98999999999,109.29,3.366783
3607.98999999999,109.2913,3.366836
3608.98999999999,109.2937,3.366783
3609.98999999999,109.2789,3.366783
3610.98999999999,109.295,3.366783
3611.98999999999,109.2925,3.366836
3612.98999999999,109.3049,3.366836
3613.98999999999,109.2962,3.366836
3614.98999999999,109.2925,3.36689
3615.98999999999,109.2968,3.36689
3616.98999999999,109.2925,3.366943
3617.98999999999,109.2863,3.366943
3618.98999999999,109.2919,3.366943
3619.98999999999,109.2894,3.366943
3620.98999999999,109.3074,3.366996
3621.98999999999,109.2882,3.366996
3622.98999999999,109.2801,3.366943
3623.98999999999,109.2981,3.366996
3624.98999999999,109.326,3.366996
3625.98999999999,109.3006,3.36705
3626.98999999999,109.2968,3.367103
3627.98999999999,109.2882,3.367103
3628.98999999999,109.2745,3.367103
3629.98999999999,109.2776,3.367103
3630.98999999999,109.2844,3.367103
3631.98999999999,109.2826,3.367103
3632.98999999999,109.2615,3.367103
3633.98999999999,109.2671,3.367103
3634.98999999999,109.3055,3.367103
3635.98999999999,109.2844,3.367157
3636.98999999999,109.2776,3.36721
3637.98999999999,109.2838,3.36721
3638.98999999999,109.2919,3.36721
3639.98999999999,109.2683,3.36721
3640.98999999999,109.2758,3.36721
3641.98999999999,109.2758,3.367263
3642.98999999999,109.2894,3.36721
3643.98999999999,109.2968,3.367263
3644.98999999999,109.3105,3.36737
3645.98999999999,109.2789,3.367263
3646.98999999999,109.264,3.367263
3647.98999999999,109.2857,3.367316
3648.98999999999,109.2906,3.367316
3649.98999999999,109.2714,3.36737
3650.98999999999,109.2689,3.367316
3651.98999999999,109.2758,3.36737
3652.98999999999,109.2727,3.36737
3653.98999999999,109.2906,3.36737
3654.98999999999,109.3006,3.36737
3655.98999999999,109.2863,3.367423
3656.98999999999,109.2844,3.36737
3657.98999999999,109.2615,3.367423
3658.98999999999,109.2745,3.367477
3659.98999999999,109.277,3.36753
3660.98999999999,109.277,3.367477
3661.98999999999,109.2516,3.36753
3662.98999999999,109.2677,3.36753
3663.98999999999,109.264,3.36753
3664.98999999999,109.2652,3.36753
3665.98999999999,109.2634,3.36753
3666.98999999999,109.2671,3.36753
3667.98999999999,109.2782,3.367584
3668.98999999999,109.2702,3.367637
3669.98999999999,109.277,3.367637
3670.98999999999,109.2634,3.367584
3671.98999999999,109.2677,3.367637
3672.98999999999,109.2572,3.36769
3673.98999999999,109.2739,3.36769
3674.98999999999,109.2615,3.36769
3675.98999999999,109.2541,3.36769
3676.98999999999,109.2813,3.36769
3677.98999999999,109.2677,3.367743
3678.98999999999,109.2522,3.367743
3679.98999999999,109.2764,3.367743
3680.98999999999,109.2609,3.367797
3681.98999999999,109.2826,3.367797
3682.98999999999,109.2677,3.367797
3683.98999999999,109.2714,3.367797
3684.98999999999,109.2782,3.36785
3685.98999999999,109.2733,3.36785
3686.98999999999,109.277,3.36785
3687.98999999999,109.2739,3.36785
3688.98999999999,109.2801,3.367904
3689.98999999999,109.2497,3.367904
3690.98999999999,109.2615,3.367904
3691.98999999999,109.2634,3.367957
3692.98999999999,109.251,3.367957
3693.98999999999,109.2652,3.367957
3694.98999999999,109.2429,3.367957
3695.98999999999,109.2596,3.367957
3696.98999999999,109.29,3.368011
3697.98999999999,109.2534,3.368011
3698.98999999999,109.2479,3.368064
3699.98999999999,109.2559,3.368064
3700.98999999999,109.2503,3.368064
3701.98999999999,109.2541,3.368064
3702.98999999999,109.2547,3.368064
3703.98999999999,109.2652,3.368117
3704.98999999999,109.2454,3.368064
3705.98999999999,109.233,3.36817
3706.98999999999,109.2516,3.36817
3707.98999999999,109.2584,3.36817
3708.98999999999,109.2603,3.36817
3709.98999999999,109.2572,3.368277
3710.98999999999,109.2553,3.368224
3711.98999999999,109.2578,3.368277
3712.98999999999,109.2677,3.368224
3713.98999999999,109.2317,3.368277
3714.98999999999,109.2553,3.368277
3715.98999999999,109.2485,3.368277
3716.98999999999,109.2677,3.368277
3717.98999999999,109.2565,3.368384
3718.98999999999,109.2423,3.368331
3719.98999999999,109.2528,3.368384
3720.98999999999,109.2559,3.368331
3721.98999999999,109.2534,3.368331
3722.98999999999,109.2435,3.368384
3723.98999999999,109.2435,3.368384
3724.98999999999,109.2342,3.368384
3725.98999999999,109.2429,3.368437
3726.98999999999,109.2423,3.368491
3727.98999999999,109.2398,3.368491
3728.98999999999,109.2547,3.368437
3729.98999999999,109.2342,3.368491
3730.98999999999,109.2404,3.368491
3731.98999999999,109.2169,3.368491
3732.98999999999,109.2472,3.368491
3733.98999999999,109.2479,3.368491
3734.98999999999,109.2293,3.368544
3735.98999999999,109.251,3.368544
3736.98999999999,109.2386,3.368598
3737.98999999999,109.241,3.368598
3738.98999999999,109.2547,3.368651
3739.98999999999,109.2293,3.368598
3740.98999999999,109.2175,3.368651
3741.98999999999,109.2293,3.368704
3742.98999999999,109.2423,3.368651
3743.98999999999,109.2379,3.368704
3744.98999999999,109.2466,3.368704
3745.98999999999,109.2392,3.368704
3746.98999999999,109.2249,3.368757
3747.98999999999,109.2131,3.368811
3748.98999999999,109.228,3.368757
3749.98999999999,109.2206,3.368757
3750.98999999999,109.2231,3.368811
3751.98999999999,109.2255,3.368811
3752.98999999999,109.2361,3.368811
3753.98999999999,109.2262,3.368864
3754.98999999999,109.2336,3.368918
3755.98999999999,109.22,3.368918
3756.98999999999,109.2218,3.368918
3757.98999999999,109.2386,3.368918
3758.98999999999,109.2317,3.368918
3759.98999999999,109.2386,3.368918
3760.98999999999,109.2448,3.368918
3761.98999999999,109.2262,3.368971
3762.98999999999,109.2417,3.369025
3763.98999999999,109.2212,3.369025
3764.98999999999,109.2175,3.369025
3765.98999999999,109.2181,3.369078
3766.98999999999,109.2156,3.369025
3767.98999999999,109.2361,3.369078
3768.98999999999,109.2274,3.369078
3769.98999999999,109.2299,3.369131
3770.98999999999,109.2268,3.369078
3771.98999999999,109.2274,3.369078
3772.98999999999,109.2286,3.369078
3773.98999999999,109.2144,3.369131
3774.98999999999,109.2069,3.369131
3775.98999999999,109.2386,3.369238
3776.98999999999,109.2094,3.369238
3777.98999999999,109.2001,3.369238
3778.98999999999,109.1883,3.369238
3779.98999999999,109.2175,3.369291
3780.98999999999,109.2076,3.369291
3781.98999999999,109.2348,3.369345
3782.98999999999,109.2181,3.369345
3783.98999999999,109.2231,3.369291
3784.98999999999,109.2206,3.369345
3785.98999999999,109.2156,3.369398
3786.98999999999,109.2187,3.369345
3787.98999999999,109.2038,3.369398
3788.98999999999,109.2237,3.369398
3789.98999999999,109.1933,3.369452
3790.98999999999,109.2007,3.369452
3791.98999999999,109.202,3.369452
3792.98999999999,109.2156,3.369452
3793.98999999999,109.2113,3.369505
3794.98999999999,109.2162,3.369505
3795.98999999999,109.1958,3.369505
3796.98999999999,109.2038,3.369558
3797.98999999999,109.1921,3.369612
3798.98999999999,109.2076,3.369558
3799.98999999999,109.2051,3.369558
3800.98999999999,109.1871,3.369612
3801.98999999999,109.2119,3.369665
3802.98999999999,109.2076,3.369558
3803.98999999999,109.1927,3.369612
3804.98999999999,109.2162,3.369718
3805.98999999999,109.2014,3.369665
3806.98999999999,109.2007,3.369718
3807.98999999999,109.2007,3.369718
3808.98999999999,109.2051,3.369718
3809.98999999999,109.2206,3.369772
3810.98999999999,109.1908,3.369825
3811.98999999999,109.2032,3.369825
3812.98999999999,109.2057,3.369825
3813.98999999999,109.1995,3.369772
3814.98999999999,109.2032,3.369825
3815.98999999999,109.1871,3.369825
3816.98999999999,109.2268,3.369825
3817.98999999999,109.1933,3.369878
3818.98999999999,109.1772,3.369932
3819.98999999999,109.1945,3.369932
3820.98999999999,109.1964,3.369878
3821.98999999999,109.1859,3.369878
3822.98999999999,109.179,3.369985
3823.98999999999,109.189,3.369932
3824.98999999999,109.2057,3.370039
3825.98999999999,109.1697,3.370039
3826.98999999999,109.1883,3.370039
3827.98999999999,109.1896,3.370039
3828.98999999999,109.1852,3.370039
3829.98999999999,109.1784,3.370092
3830.98999999999,109.1772,3.370145
3831.98999999999,109.1877,3.370145
3832.98999999999,109.1933,3.370198
3833.98999999999,109.1927,3.370198
3834.98999999999,109.1778,3.370145
3835.98999999999,109.1921,3.370198
3836.98999999999,109.1772,3.370198
3837.98999999999,109.1741,3.370198
3838.98999999999,109.1846,3.370252
3839.98999999999,109.1797,3.370305
3840.98999999999,109.1964,3.370305
3841.98999999999,109.1865,3.370305
3842.98999999999,109.1952,3.370252
3843.98999999999,109.202,3.370359
3844.98999999999,109.1778,3.370359
3845.98999999999,109.1859,3.370359
3846.98999999999,109.184,3.370359
3847.98999999999,109.1592,3.370412
3848.98999999999,109.1852,3.370412
3849.98999999999,109.1809,3.370359
3850.98999999999,109.1679,3.370466
3851.98999999999,109.1691,3.370466
3852.98999999999,109.1921,3.370519
3853.98999999999,109.1846,3.370519
3854.98999999999,109.1697,3.370519
3855.98999999999,109.1759,3.370519
3856.98999999999,109.1418,3.370519
3857.98999999999,109.1766,3.370625
3858.98999999999,109.1642,3.370572
3859.98999999999,109.1654,3.370625
3860.98999999999,109.1766,3.370679
3861.98999999999,109.1716,3.370625
3862.98999999999,109.1635,3.370732
3863.98999999999,109.1865,3.370732
3864.98999999999,109.1611,3.370732
3865.98999999999,109.1759,3.370786
3866.98999999999,109.1728,3.370786
3867.98999999999,109.1691,3.370786
3868.98999999999,109.1691,3.370786
3869.98999999999,109.1642,3.370786
3870.98999999999,109.1505,3.370786
3871.98999999999,109.1456,3.370786
3872.98999999999,109.179,3.370839
3873.98999999999,109.1933,3.370893
3874.98999999999,109.1673,3.370893
3875.98999999999,109.1828,3.370946
3876.98999999999,109.1673,3.370946
3877.98999999999,109.1524,3.370893
3878.98999999999,109.1666,3.370946
3879.98999999999,109.1555,3.371053
3880.98999999999,109.1431,3.371053
3881.98999999999,109.1611,3.370999
3882.98999999999,109.179,3.371106
3883.98999999999,109.1784,3.370999
3884.98999999999,109.1511,3.371106
3885.98999999999,109.1542,3.371106
3886.98999999999,109.1592,3.371053
3887.98999999999,109.1449,3.371106
3888.98999999999,109.1449,3.371159
3889.98999999999,109.1369,3.371159
3890.98999999999,109.1524,3.371159
3891.98999999999,109.1704,3.371266
3892.98999999999,109.1437,3.371213
3893.98999999999,109.158,3.371266
3894.98999999999,109.1356,3.371266
3895.98999999999,109.1648,3.371319
3896.98999999999,109.1437,3.371319
3897.98999999999,109.1425,3.371319
3898.98999999999,109.1462,3.371319
3899.98999999999,109.1406,3.371319
3900.98999999999,109.1449,3.371373
3901.98999999999,109.158,3.371426
3902.98999999999,109.1449,3.371373
3903.98999999999,109.1518,3.371426
3904.98999999999,109.1425,3.371426
3905.98999999999,109.1462,3.371426
3906.98999999999,109.1443,3.371426
3907.98999999999,109.1332,3.37148
3908.98999999999,109.1493,3.371533
3909.98999999999,109.1325,3.371533
3910.98999999999,109.1462,3.371586
3911.98999999999,109.1363,3.371586
3912.98999999999,109.1567,3.37164
3913.98999999999,109.1462,3.371586
3914.98999999999,109.1474,3.37164
3915.98999999999,109.135,3.37164
3916.98999999999,109.1319,3.37164
3917.98999999999,109.1443,3.37164
3918.98999999999,109.1232,3.371693
3919.98999999999,109.1332,3.371693
3920.98999999999,109.1325,3.371693
3921.98999999999,109.135,3.3718
3922.98999999999,109.1412,3.3718
3923.98999999999,109.1276,3.371853
3924.98999999999,109.1363,3.371853
3925.98999999999,109.1288,3.371853
3926.98999999999,109.1226,3.371907
3927.98999999999,109.1387,3.37196
3928.98999999999,109.1542,3.371907
3929.98999999999,109.1232,3.37196
3930.98999999999,109.1183,3.37196
3931.98999999999,109.1263,3.37196
3932.98999999999,109.1344,3.372013
3933.98999999999,109.1363,3.37196
3934.98999999999,109.1127,3.372066
3935.98999999999,109.1177,3.37212
3936.98999999999,109.1338,3.372066
3937.98999999999,109.1102,3.372066
3938.98999999999,109.122,3.37212
3939.98999999999,109.1115,3.37212
3940.98999999999,109.1127,3.372227
3941.98999999999,109.1133,3.372173
3942.98999999999,109.1239,3.372173
3943.98999999999,109.1189,3.372227
3944.98999999999,109.1276,3.372227
3945.98999999999,109.1009,3.37228
3946.98999999999,109.1226,3.37228
3947.98999999999,109.1146,3.37228
3948.98999999999,109.1084,3.37228
3949.98999999999,109.1084,3.372387
3950.98999999999,109.1121,3.372387
3951.98999999999,109.1133,3.37244
3952.98999999999,109.1015,3.37244
3953.98999999999,109.0978,3.372494
3954.98999999999,109.1065,3.372494
3955.98999999999,109.117,3.372494
3956.98999999999,109.0879,3.372547
3957.98999999999,109.127,3.372494
3958.98999999999,109.1208,3.372547
3959.98999999999,109.1053,3.3726
3960.98999999999,109.1034,3.3726
3961.98999999999,109.1158,3.3726
3962.98999999999,109.1015,3.372654
3963.98999999999,109.1139,3.372654
3964.98999999999,109.1009,3.372654
3965.98999999999,109.0922,3.372707
3966.98999999999,109.104,3.37276
3967.98999999999,109.096,3.37276
3968.98999999999,109.1065,3.37276
3969.98999999999,109.109,3.37276
3970.98999999999,109.0991,3.372814
3971.98999999999,109.1183,3.372867
3972.98999999999,109.104,3.372867
3973.98999999999,109.1102,3.372867
3974.98999999999,109.0755,3.372867
3975.98999999999,109.0885,3.372867
3976.98999999999,109.1034,3.372921
3977.98999999999,109.0879,3.372974
3978.98999999999,109.0885,3.372974
3979.98999999999,109.0997,3.372974
3980.98999999999,109.1046,3.373027
3981.98999999999,109.0916,3.373027
3982.98999999999,109.0786,3.373081
3983.98999999999,109.0978,3.373081
3984.98999999999,109.0953,3.373081
3985.98999999999,109.086,3.373081
3986.98999999999,109.0798,3.373187
3987.98999999999,109.086,3.373187
3988.98999999999,109.0774,3.373187
3989.98999999999,109.1077,3.373241
3990.98999999999,109.1046,3.373241
3991.98999999999,109.0922,3.373241
3992.98999999999,109.0755,3.373294
3993.98999999999,109.0798,3.373294
3994.98999999999,109.0916,3.373294
3995.98999999999,109.0612,3.373348
3996.98999999999,109.0805,3.373348
3997.98999999999,109.0792,3.373348
3998.98999999999,109.0935,3.373401
3999.98999999999,109.0743,3.373454
4000.98999999999,109.0811,3.373454
4001.98999999999,109.0885,3.373507
4002.98999999999,109.0842,3.373507
4003.98999999999,109.0767,3.373507
4004.98999999999,109.0774,3.373507
4005.98999999999,109.0774,3.373561
4006.98999999999,109.0643,3.373561
4007.98999999999,109.0811,3.373668
4008.98999999999,109.0792,3.373614
4009.98999999999,109.0674,3.373668
4010.98999999999,109.0811,3.373721
4011.98999999999,109.0755,3.373614
4012.98999999999,109.0761,3.373721
4013.98999999999,109.0693,3.373775
4014.98999999999,109.0823,3.373775
4015.98999999999,109.0792,3.373775
4016.98999999999,109.0817,3.373775
4017.98999999999,109.0668,3.373828
4018.98999999999,109.0693,3.373881
4019.98999999999,109.0904,3.373935
4020.98999999999,109.0891,3.373881
4021.98999999999,109.0891,3.373935
4022.98999999999,109.0569,3.373935
4023.98999999999,109.0823,3.373935
4024.98999999999,109.065,3.373988
4025.98999999999,109.0606,3.373988
4026.98999999999,109.0668,3.374041
4027.98999999999,109.0941,3.374041
4028.98999999999,109.0798,3.374095
4029.98999999999,109.0519,3.374095
4030.98999999999,109.0513,3.374148
4031.98999999999,109.0631,3.374148
4032.98999999999,109.0513,3.374148
4033.98999999999,109.0712,3.374201
4034.98999999999,109.0439,3.374255
4035.98999999999,109.0805,3.374255
4036.98999999999,109.0445,3.374255
4037.98999999999,109.0457,3.374255
4038.98999999999,109.0519,3.374308
4039.98999999999,109.0724,3.374362
4040.98999999999,109.0594,3.374362
4041.98999999999,109.0439,3.374415
4042.98999999999,109.0619,3.374468
4043.98999999999,109.055,3.374415
4044.98999999999,109.0581,3.374468
4045.98999999999,109.0519,3.374522
4046.98999999999,109.0538,3.374468
4047.98999999999,109.0433,3.374522
4048.98999999999,109.0507,3.374575
4049.98999999999,109.0315,3.374628
4050.98999999999,109.0457,3.374575
4051.98999999999,109.0346,3.374628
4052.98999999999,109.0507,3.374628
4053.98999999999,109.0532,3.374682
4054.98999999999,109.0569,3.374682
4055.98999999999,109.0588,3.374735
4056.98999999999,109.0414,3.374735
4057.98999999999,109.034,3.374789
4058.98999999999,109.0451,3.374789
4059.98999999999,109.0265,3.374842
4060.98999999999,109.047,3.374842
4061.98999999999,109.0445,3.374842
4062.98999999999,109.0408,3.374842
4063.98999999999,109.0154,3.374895
4064.98999999999,109.0352,3.374949
4065.98999999999,109.0544,3.374949
4066.98999999999,109.0464,3.375002
4067.98999999999,109.0439,3.375055
4068.98999999999,109.0402,3.375055
4069.98999999999,109.0284,3.375055
4070.98999999999,109.0433,3.375055
4071.98999999999,109.0191,3.375109
4072.98999999999,109.0333,3.375109
4073.98999999999,109.0191,3.375162
4074.98999999999,109.0371,3.375216
4075.98999999999,109.0358,3.375216
4076.98999999999,108.9943,3.375216
4077.98999999999,109.0209,3.375322
4078.98999999999,109.0172,3.375269
4079.98999999999,109.0321,3.375322
4080.98999999999,109.0154,3.375376
4081.98999999999,108.993,3.375322
4082.98999999999,109.0377,3.375429
4083.98999999999,109.0135,3.375429
4084.98999999999,109.0042,3.375429
4085.98999999999,109.0203,3.375482
4086.98999999999,108.9999,3.375482
4087.98999999999,109.0092,3.375482
4088.98999999999,108.9943,3.375536
4089.98999999999,109.0166,3.375536
4090.98999999999,108.9974,3.375589
4091.98999999999,109.0005,3.375589
4092.98999999999,109.0054,3.375642
4093.98999999999,109.0216,3.375642
4094.98999999999,109.0178,3.375696
4095.98999999999,109.0154,3.375696
4096.98999999999,109.0129,3.375696
4097.98999999999,109.0172,3.375749
4098.98999999999,109.0216,3.375803
4099.98999999999,108.9844,3.375803
4100.98999999999,108.9999,3.375909
4101.98999999999,108.9862,3.375856
4102.98999999999,108.9701,3.375909
4103.98999999999,108.9918,3.375963
4104.98999999999,108.993,3.375909
4105.98999999999,109.0017,3.376016
4106.98999999999,108.9906,3.376016
4107.98999999999,108.9856,3.376069
4108.98999999999,108.9875,3.376069
4109.98999999999,108.9837,3.376123
4110.98999999999,108.9974,3.376123
4111.98999999999,108.9968,3.376176
4112.98999999999,108.9744,3.37623
4113.98999999999,108.9813,3.376176
4114.98999999999,108.9794,3.376176
4115.98999999999,108.9955,3.376283
4116.98999999999,108.9763,3.376283
4117.98999999999,108.967,3.376283
4118.98999999999,108.9837,3.376336
4119.98999999999,109.0023,3.37639
4120.98999999999,108.9844,3.376443
4121.98999999999,108.9825,3.376443
4122.98999999999,108.9937,3.376443
4123.98999999999,108.9775,3.376496
4124.98999999999,108.9775,3.376496
4125.98999999999,108.9645,3.376603
4126.98999999999,108.9862,3.37655
4127.98999999999,108.9794,3.376603
4128.98999999999,108.985,3.376603
4129.98999999999,108.9682,3.376657
4130.98999999999,108.972,3.376657
4131.98999999999,108.9633,3.37671
4132.98999999999,108.9751,3.37671
4133.98999999999,108.9992,3.376817
4134.98999999999,108.9639,3.376763
4135.98999999999,108.9707,3.376817
4136.98999999999,108.9819,3.37687
4137.98999999999,108.9707,3.37687
4138.98999999999,108.985,3.37687
4139.98999999999,108.9868,3.37687
4140.98999999999,108.9639,3.376977
4141.98999999999,108.962,3.376977
4142.98999999999,108.9813,3.37703
4143.98999999999,108.9639,3.376977
4144.98999999999,108.9589,3.37703
4145.98999999999,108.9689,3.377084
4146.98999999999,108.9565,3.377084
4147.98999999999,108.9682,3.377137
4148.98999999999,108.9664,3.37719
4149.98999999999,108.9596,3.377137
4150.98999999999,108.9577,3.377244
4151.98999999999,108.9503,3.377244
4152.98999999999,108.9478,3.377244
4153.98999999999,108.9602,3.377297
4154.98999999999,108.9534,3.37735
4155.98999999999,108.9577,3.377297
4156.98999999999,108.9472,3.377404
4157.98999999999,108.9738,3.377404
4158.98999999999,108.9571,3.377404
4159.98999999999,108.9602,3.377457
4160.98999999999,108.9558,3.37751
4161.98999999999,108.9341,3.37751
4162.98999999999,108.9403,3.377564
4163.98999999999,108.9589,3.377617
4164.98999999999,108.9577,3.377564
4165.98999999999,108.9317,3.377617
4166.98999999999,108.9224,3.377617
4167.98999999999,108.936,3.377671
4168.98999999999,108.9366,3.377724
4169.98999999999,108.9422,3.377724
4170.98999999999,108.9354,3.377777
4171.98999999999,108.9496,3.377777
4172.98999999999,108.9298,3.377831
4173.98999999999,108.9416,3.377831
4174.98999999999,108.9242,3.377831
4175.98999999999,108.9248,3.377937
4176.98999999999,108.9391,3.377937
4177.98999999999,108.9478,3.377937
4178.98999999999,108.9379,3.377991
4179.98999999999,108.9298,3.378044
4180.98999999999,108.9472,3.378044
4181.98999999999,108.9236,3.378151
4182.98999999999,108.9515,3.378098
4183.98999999999,108.9515,3.378151
4184.98999999999,108.9273,3.378204
4185.98999999999,108.918,3.378151
4186.98999999999,108.9137,3.378204
4187.98999999999,108.9248,3.378258
4188.98999999999,108.9608,3.378311
4189.98999999999,108.9323,3.378311
4190.98999999999,108.9124,3.378364
4191.98999999999,108.9279,3.378418
4192.98999999999,108.9366,3.378418
4193.98999999999,108.905,3.378418
4194.98999999999,108.9155,3.378418
4195.98999999999,108.91,3.378471
4196.98999999999,108.918,3.378525
4197.98999999999,108.9124,3.378578
4198.98999999999,108.9149,3.378525
4199.98999999999,108.9143,3.378578
4200.98999999999,108.9261,3.378631
4201.98999999999,108.9149,3.378631
4202.98999999999,108.9112,3.378685
4203.98999999999,108.9186,3.378738
4204.98999999999,108.9007,3.378738
4205.98999999999,108.9211,3.378791
4206.98999999999,108.9031,3.378791
4207.98999999999,108.9038,3.378845
4208.98999999999,108.9044,3.378898
4209.98999999999,108.9168,3.378898
4210.98999999999,108.9131,3.378951
4211.98999999999,108.9199,3.378951
4212.98999999999,108.9069,3.378951
4213.98999999999,108.8914,3.379005
4214.98999999999,108.8845,3.379058
4215.98999999999,108.8845,3.379112
4216.98999999999,108.9087,3.379112
