Cycle,Mean_Retention,CI95_Lower_Retention,CI95_Upper_Retention,Mean_Capacity,CI95_Lower_Capacity,CI95_Upper_Capacity
4441,0.767711171662148,0.724795640327003,0.794277929155334,180.006944444436,169.944444444438,186.236111111102
4442,0.767711171662148,0.724795640327003,0.794277929155334,180.006944444436,169.944444444438,186.236111111102
4443,0.767711171662148,0.724795640327003,0.794277929155334,180.006944444436,169.944444444438,186.236111111102
4444,0.76764305177114,0.724795640327003,0.794277929155334,179.990972222214,169.944444444438,186.236111111102
4445,0.767574931880132,0.724795640327003,0.794277929155334,179.974999999992,169.944444444438,186.236111111102
4446,0.767506811989124,0.724795640327003,0.794277929155334,179.959027777769,169.944444444438,186.236111111102
4447,0.767506811989124,0.724795640327003,0.794277929155334,179.959027777769,169.944444444438,186.236111111102
4448,0.767506811989124,0.724795640327003,0.794277929155334,179.959027777769,169.944444444438,186.236111111102
4449,0.767506811989124,0.724795640327003,0.794277929155334,179.959027777769,169.944444444438,186.236111111102
4450,0.767438692098116,0.724795640327003,0.794277929155334,179.943055555547,169.944444444438,186.236111111102
4451,0.767370572207108,0.724795640327003,0.794277929155334,179.927083333325,169.944444444438,186.236111111102
4452,0.767370572207108,0.724795640327003,0.794277929155334,179.927083333325,169.944444444438,186.236111111102
4453,0.767234332425091,0.724795640327003,0.794277929155334,179.895138888881,169.944444444438,186.236111111102
4454,0.767098092643075,0.724795640327003,0.794277929155334,179.863194444436,169.944444444438,186.236111111102
4455,0.767098092643075,0.724795640327003,0.794277929155334,179.863194444436,169.944444444438,186.236111111102
4456,0.767098092643075,0.724795640327003,0.794277929155334,179.863194444436,169.944444444438,186.236111111102
4457,0.767098092643075,0.724795640327003,0.794277929155334,179.863194444436,169.944444444438,186.236111111102
4458,0.767098092643075,0.724795640327003,0.794277929155334,179.863194444436,169.944444444438,186.236111111102
4459,0.767029972752067,0.724795640327003,0.794277929155334,179.847222222214,169.944444444438,186.236111111102
4460,0.767029972752067,0.724795640327003,0.794277929155334,179.847222222214,169.944444444438,186.236111111102
4461,0.766757493188034,0.72343324250684,0.794277929155334,179.783333333325,169.624999999994,186.236111111102
4462,0.766757493188034,0.72343324250684,0.794277929155334,179.783333333325,169.624999999994,186.236111111102
4463,0.766621253406018,0.72343324250684,0.794277929155334,179.751388888881,169.624999999994,186.236111111102
4464,0.766621253406018,0.72343324250684,0.794277929155334,179.751388888881,169.624999999994,186.236111111102
4465,0.76655313351501,0.72343324250684,0.794277929155334,179.735416666658,169.624999999994,186.236111111102
4466,0.76655313351501,0.72343324250684,0.794277929155334,179.735416666658,169.624999999994,186.236111111102
4467,0.766485013624002,0.72343324250684,0.792915531335171,179.719444444436,169.624999999994,185.916666666657
4468,0.766485013624002,0.72343324250684,0.792915531335171,179.719444444436,169.624999999994,185.916666666657
4469,0.766485013624002,0.72343324250684,0.792915531335171,179.719444444436,169.624999999994,185.916666666657
4470,0.766416893732993,0.72343324250684,0.792915531335171,179.703472222214,169.624999999994,185.916666666657
4471,0.766416893732993,0.72343324250684,0.792915531335171,179.703472222214,169.624999999994,185.916666666657
4472,0.766416893732993,0.72343324250684,0.792915531335171,179.703472222214,169.624999999994,185.916666666657
4473,0.766348773841985,0.72343324250684,0.792915531335171,179.687499999992,169.624999999994,185.916666666657
4474,0.766280653950977,0.72343324250684,0.792915531335171,179.67152777777,169.624999999994,185.916666666657
4475,0.766212534059969,0.72343324250684,0.792915531335171,179.655555555547,169.624999999994,185.916666666657
4476,0.766212534059969,0.72343324250684,0.792915531335171,179.655555555547,169.624999999994,185.916666666657
4477,0.766144414168961,0.72343324250684,0.792915531335171,179.639583333325,169.624999999994,185.916666666657
4478,0.766144414168961,0.72343324250684,0.792915531335171,179.639583333325,169.624999999994,185.916666666657
4479,0.766008174386944,0.72343324250684,0.792915531335171,179.607638888881,169.624999999994,185.916666666657
4480,0.766008174386944,0.72343324250684,0.792915531335171,179.607638888881,169.624999999994,185.916666666657
4481,0.765940054495936,0.72343324250684,0.792915531335171,179.591666666658,169.624999999994,185.916666666657
4482,0.765940054495936,0.72343324250684,0.792915531335171,179.591666666658,169.624999999994,185.916666666657
4483,0.765940054495936,0.72343324250684,0.792915531335171,179.591666666658,169.624999999994,185.916666666657
4484,0.765940054495936,0.72343324250684,0.792915531335171,179.591666666658,169.624999999994,185.916666666657
4485,0.765940054495936,0.72343324250684,0.792915531335171,179.591666666658,169.624999999994,185.916666666657
4486,0.765940054495936,0.72343324250684,0.792915531335171,179.591666666658,169.624999999994,185.916666666657
4487,0.76580381471392,0.722070844686676,0.792915531335171,179.559722222214,169.305555555549,185.916666666657
4488,0.76580381471392,0.722070844686676,0.792915531335171,179.559722222214,169.305555555549,185.916666666657
4489,0.765599455040895,0.722070844686676,0.792915531335171,179.511805555547,169.305555555549,185.916666666657
4490,0.765599455040895,0.722070844686676,0.792915531335171,179.511805555547,169.305555555549,185.916666666657
4491,0.765599455040895,0.722070844686676,0.792915531335171,179.511805555547,169.305555555549,185.916666666657
4492,0.765599455040895,0.722070844686676,0.792915531335171,179.511805555547,169.305555555549,185.916666666657
4493,0.765599455040895,0.722070844686676,0.792915531335171,179.511805555547,169.305555555549,185.916666666657
4494,0.765463215258879,0.722070844686676,0.792915531335171,179.479861111103,169.305555555549,185.916666666657
4495,0.765395095367871,0.722070844686676,0.792915531335171,179.463888888881,169.305555555549,185.916666666657
4496,0.765395095367871,0.722070844686676,0.792915531335171,179.463888888881,169.305555555549,185.916666666657
4497,0.765395095367871,0.722070844686676,0.792915531335171,179.463888888881,169.305555555549,185.916666666657
4498,0.765395095367871,0.722070844686676,0.792915531335171,179.463888888881,169.305555555549,185.916666666657
4499,0.765258855585855,0.722070844686676,0.792915531335171,179.431944444436,169.305555555549,185.916666666657
4500,0.765258855585855,0.722070844686676,0.792915531335171,179.431944444436,169.305555555549,185.916666666657
4501,0.765122615803838,0.722070844686676,0.792915531335171,179.399999999992,169.305555555549,185.916666666657
4502,0.765122615803838,0.722070844686676,0.792915531335171,179.399999999992,169.305555555549,185.916666666657
4503,0.765122615803838,0.722070844686676,0.792915531335171,179.399999999992,169.305555555549,185.916666666657
4504,0.76505449591283,0.722070844686676,0.792915531335171,179.38402777777,169.305555555549,185.916666666657
4505,0.764986376021822,0.722070844686676,0.792915531335171,179.368055555547,169.305555555549,185.916666666657
4506,0.764850136239806,0.722070844686676,0.792915531335171,179.336111111103,169.305555555549,185.916666666657
4507,0.764850136239806,0.722070844686676,0.792915531335171,179.336111111103,169.305555555549,185.916666666657
4508,0.764850136239806,0.722070844686676,0.792915531335171,179.336111111103,169.305555555549,185.916666666657
4509,0.764850136239806,0.722070844686676,0.792915531335171,179.336111111103,169.305555555549,185.916666666657
4510,0.764850136239806,0.722070844686676,0.792915531335171,179.336111111103,169.305555555549,185.916666666657
4511,0.764850136239806,0.722070844686676,0.792915531335171,179.336111111103,169.305555555549,185.916666666657
4512,0.764713896457789,0.722070844686676,0.792915531335171,179.304166666659,169.305555555549,185.916666666657
4513,0.764577656675773,0.720708446866513,0.791553133515007,179.272222222214,168.986111111105,185.597222222213
4514,0.764577656675773,0.720708446866513,0.791553133515007,179.272222222214,168.986111111105,185.597222222213
